loc, p_deg, p_min, p_sec, l_deg, l_min, l_sec, star_name
1, 85, 17, 39.6, 7, 36, 41.6, Gaia DR3 4490697446831936768
1, 85, 58, 34.6, 11, 04, 04.7, Gaia DR3 4492328022576712960
1, 88, 08, 28.6, 14, 44, 26.0, HD 155397 
6, 69, 26, 25.6, 12, 22, 00.2, HD 349053 
6, 56, 08, 41.5, 19, 32, 03.2, Gaia DR3 243192294352737280
6, 46, 36, 35.7, 28, 59, 25.4, HD 184401 
