loc, p_deg, p_min, p_sec, l_deg, l_min, l_sec, star_name
1, 85, 26, 03.8, 14, 35, 12.2, Gaia DR3 4543463387806612864
1, 82, 58, 19.4, 14, 20, 55.2, HD 158656
1, 83, 10, 07.9, 12, 39, 51.7, HIP 85838 
1, 84, 37, 25.6, 12, 03, 37.3, Gaia DR3 4542101814454388864
5, 64, 36, 40.5, 27, 45, 12.7, κ Lyr 
5, 58, 54, 37.2, 26, 32, 18.7, ζ1 Lyr
5, 57, 25, 46.5, 24, 58, 01.1, δ2 Lyr
5, 60, 23, 31.9, 23, 45, 00.6, Σ 2390
5, 64, 31, 39.5, 23, 16, 54.5, Σ 2333
