heights_1,heights_2,heights_3,heights_4,heights_5,heights_6,heights_7,heights_8,heights_9,heights_10,heights_11,heights_12,heights_13,heights_14,heights_15,heights_16,heights_17,heights_18,heights_19,theta_pt_1,theta_pt_2,theta_pt_3,theta_pt_4,theta_pt_5,theta_pt_6,theta_pt_7,theta_pt_8,theta_pt_9,theta_pt_10,theta_pt_11,theta_pt_12,theta_pt_13,theta_pt_14,theta_pt_15,theta_pt_16,theta_pt_17,theta_pt_18,theta_pt_19,phi_pt_1,phi_pt_2,phi_pt_3,phi_pt_4,phi_pt_5,phi_pt_6,phi_pt_7,phi_pt_8,phi_pt_9,phi_pt_10,phi_pt_11,phi_pt_12,phi_pt_13,phi_pt_14,phi_pt_15,phi_pt_16,phi_pt_17,phi_pt_18,phi_pt_19
102.95648487197,109.959367127316,107.894099892725,106.810576388461,106.148985507145,104.495895213137,103.05065783152,104.209178860053,104.400227936015,103.594606074982,104.155814471245,111.898250283264,106.237792514421,110.544196089196,107.830508741532,109.523014364612,110.781567456584,112.674156239012,110.793849718891,63.4970608048791,63.5528708765475,63.5710293623662,63.5670341277356,63.5561721228359,63.5605029278244,63.5734269360783,63.5895887492856,63.5867463474722,63.5665922165633,63.6210257406336,63.6693398072058,63.6844114201692,63.6786146860359,63.6670456559794,63.7337877532315,63.7665791736543,63.7831826082174,63.7887495702377,33.0521127558364,33.3847821107729,33.4392585795511,33.4111454212739,33.5012752343876,33.5896906907726,33.7324408392405,33.9945014696603,34.0273163737728,34.183960480896,34.4300598270797,34.7887780068654,34.9142679745817,35.1591959157742,35.1078502563789,35.4050437740468,35.6992606970514,35.9839907739031,36.0683698279352
110.249329367782,109.493250387466,110.643308903154,112.22072174605,116.731865634233,113.537797963128,106.572715068402,107.532525400745,106.969616301181,108.915607843039,109.181097432385,112.241255681792,108.829313168798,110.562393686303,111.612178854052,109.034872405413,105.605473107359,107.939100074653,109.049592050494,63.4484846937151,63.4716372780549,63.466394865482,63.4406470752806,63.4911794673986,63.4444107901634,63.4620281628415,63.4629077424428,63.4247859993663,63.4265198696126,63.3991950221932,63.4331180856496,63.3714633161739,63.3399574959962,63.3135360198041,63.2826783348818,63.2615437047578,63.2733799634191,63.2405240547774,30.1016277437033,30.342982011837,30.5410517696196,30.746215243631,31.0263271176688,31.0300209842685,30.958400411359,31.2250011677171,31.2937986446414,31.4696445606058,31.5217464357465,31.8787006065146,32.0203312613454,32.1658020645597,32.4387426731911,32.5788731475865,32.5962824621036,33.1024000973926,33.1037902549419
117.378867486383,116.452970292472,113.813754913391,114.327357103437,114.395741130897,116.199030637265,118.860243984966,113.289865752727,0,0,0,0,0,0,0,0,0,0,0,63.1803400044971,63.1814120521923,63.1740931278855,63.1624606750113,63.1480896322469,63.1314765788744,63.1172513818045,63.0655533467963,0,0,0,0,0,0,0,0,0,0,0,29.0857369795505,29.2896262913648,29.4343561588673,29.5910482171481,29.7385852632459,30.0475003306642,30.6309827208526,30.6632685238652,0,0,0,0,0,0,0,0,0,0,0
112.254935431394,111.889800009994,114.240592814213,114.96429383116,112.287789420956,115.132372164158,114.977730539919,113.019960289584,114.138321032136,113.271976861993,113.727918736415,113.192465288898,115.815626922532,116.164192288554,117.665963669909,117.307571147651,119.00794418842,117.262757527975,116.359947246373,63.1617183431868,63.1706282795791,63.1819116973429,63.2056002886353,63.2145289972022,63.2174374021124,63.2246899989125,63.2186067916713,63.2081832977386,63.1947918015374,63.1814578664475,63.1626151371446,63.1773242205521,63.169719709846,63.1509518119425,63.1377501658815,63.1381910077831,63.0954628923412,63.1094625322128,28.0525916313515,28.1745316200241,28.3557280114082,28.4993910452294,28.6847936003192,28.8985606988486,29.1096590833142,29.2542787145335,29.4264447916568,29.6138259063883,29.7871906356567,29.9239559617035,30.1559273674821,30.3221193773005,30.5699893267724,30.7425649121424,31.0787731334092,31.2492367863524,31.5904846168075
0,0,0,117.098162376738,115.528584944612,114.278764173484,115.481186492026,113.683659205512,110.919054646146,0,0,0,0,0,0,0,0,0,0,0,0,0,63.1262289109269,63.1162799378466,63.1088993174569,63.096736464337,63.1013767883222,63.0767133293936,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5210879462252,27.5884698384378,27.796527058536,27.9552779680081,28.1462620996027,28.2336413414937,0,0,0,0,0,0,0,0,0,0
120.355886510745,117.043039523729,116.799001038326,115.176335774752,117.116305813128,116.340788691246,116.389623567121,117.764507453858,114.976212159672,114.203689645954,115.223085370625,114.901799606502,116.662842260366,118.067892137775,117.500990175821,121.129155202047,125.581196953885,131.575474577371,136.376012846063,63.2480203427752,63.2554280832705,63.2317973837943,63.2201834501727,63.2357502680197,63.2446047280957,63.2402303315514,63.2191717680977,63.1834129373663,63.1521606666015,63.1594271134764,63.1477760065606,63.1492738033449,63.132597170807,63.1048168290245,63.0976642556982,63.0984070723894,63.1161587783233,63.1114861643758,26.3351364003695,26.4315190054162,26.6339905123158,26.7922916315433,26.9917744691474,27.1970482941348,27.4028618254217,27.6289831367424,27.7839668249677,27.9453787837836,28.1160990537356,28.2405466862387,28.4807455160042,28.7104659868752,28.8984177788786,29.1235992060661,29.4909898423329,29.8000332001934,30.1746663862627
0,0,119.323667038052,120.367069201445,119.998554761762,119.460298740513,116.699931657639,119.419212863206,115.869199087016,118.484935608274,117.181629317447,0,0,0,0,0,0,0,0,0,0,63.2332820615192,63.2336583162079,63.2293774856968,63.2035425102839,63.2024583836823,63.1825304130328,63.1340945140716,63.1891408528061,63.1703108797236,0,0,0,0,0,0,0,0,0,0,25.794419752306,25.9917127079827,26.1899659472989,26.3705090092185,26.582715403715,26.8861534887013,26.82185191205,27.001000388781,27.1818092557838,0,0,0,0,0,0,0,0
