heights_1,heights_2,heights_3,heights_4,heights_5,heights_6,heights_7,heights_8,heights_9,heights_10,heights_11,heights_12,heights_13,heights_14,heights_15,heights_16,heights_17,heights_18,heights_19,theta_pt_1,theta_pt_2,theta_pt_3,theta_pt_4,theta_pt_5,theta_pt_6,theta_pt_7,theta_pt_8,theta_pt_9,theta_pt_10,theta_pt_11,theta_pt_12,theta_pt_13,theta_pt_14,theta_pt_15,theta_pt_16,theta_pt_17,theta_pt_18,theta_pt_19,phi_pt_1,phi_pt_2,phi_pt_3,phi_pt_4,phi_pt_5,phi_pt_6,phi_pt_7,phi_pt_8,phi_pt_9,phi_pt_10,phi_pt_11,phi_pt_12,phi_pt_13,phi_pt_14,phi_pt_15,phi_pt_16,phi_pt_17,phi_pt_18,phi_pt_19
125.66249416401,125.87920645838,124.009917551231,119.710207573782,119.746227181537,121.478641755761,119.61920458056,118.665652851721,122.026375775702,115.847529291156,120.772060585417,114.21386499493,113.003800231365,116.114186154652,115.574154993163,115.823929948669,115.804030167675,115.674719443271,119.984663507649,63.1147868155273,63.0933941107185,63.081986164924,63.0713687747138,63.0591068112178,63.0475221051539,63.0157525374106,63.0177189849346,63.0045494148011,62.9725254731526,62.9617793277959,62.9622623352581,62.9648658701726,62.9411819002346,62.9275927458839,62.908618051486,62.9108773677365,62.900541529326,62.8782385549674,33.2267764297263,33.2590480553507,33.3782813610441,33.5055099382492,33.6432685026819,33.8716098667037,34.0014564054891,34.1398416636815,34.4267327961011,34.4258775512576,34.505696386456,34.6326184918007,34.9770603076734,35.0775008656183,35.2033291553785,35.4333498112779,35.5497955500606,35.7005715746257,36.1373658537272
112.194475314319,110.206762367151,111.723474363669,112.376296925662,115.826105635953,117.537591239513,110.855799849535,112.913600343785,112.476918204213,108.835897823536,109.248344018122,109.841881883246,109.624134530719,111.564818349845,111.950354582303,105.292965063846,108.479257311734,108.137014184642,106.728124519336,63.066695261962,63.0473417224207,63.0310201160805,63.0424334668253,63.0354340989277,63.0527550756984,63.008502211988,63.0056619476847,63.0063134303171,63.007163267368,62.9958844135351,62.9796078874421,62.9768186171571,62.9717277459356,62.973494971833,62.9781260015648,62.9931835935601,62.9909466841996,62.9900371695236,29.9651245761288,30.0300313330468,30.1495959872927,30.3012325979317,30.4982398399343,30.7321502974163,30.7997052333393,30.9393139791563,31.1165528821777,31.2220955943774,31.3423200262179,31.4996240243082,31.5821399680968,31.7355182249192,31.8886409721392,31.9569315750082,32.2119967448497,32.3786970611172,32.3267249049046
122.939370639308,118.828104721062,119.851990536086,117.836371023343,118.485479055692,114.894133699872,115.240110031309,114.321751577376,111.434897122971,117.445841153867,116.26609057805,114.433687054273,117.54283633086,118.111089481222,115.649224653071,114.103077610213,112.026955130711,112.924766722551,114.814449228453,63.0759640162002,63.0614456544882,63.0532795715747,63.0404184647391,63.0182206146727,63.0034416967201,62.9994945850407,62.9888309414625,62.9853976467078,62.9613689406545,62.941257586614,62.9256045230505,62.9205628467565,62.9146375256985,62.9101944976055,62.8820065105246,62.8902231759205,62.8883317054858,62.8976128076912,27.9707596061958,28.0688053358088,28.2271795397732,28.3923364391446,28.5560040755777,28.7193818835464,28.9213439235142,29.0692528405549,29.2020454917687,29.3645948181256,29.5123613887393,29.6250147756046,29.818490616915,29.908558875678,30.1177916099856,30.1995539687514,30.3441270135026,30.4862041956276,30.7164507655822
